44TZ ,Emoticon ,0Text$ ,2CreatedM ,16Name ,17Loc$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,BRAVO timnas sea games INDONESIA :) ,Fri Nov 11 09:04:16 +0000 2011 ,Ozi Adha Rizaldy ,"banjarbaru,indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:D ,"Kalo ada keajaiban tiket dr langit nonton langsung, kalo gak y nonton lewat TV aj  :D @erliarizky: agus_bandeng nonton opening om ? :D ",Fri Nov 11 09:04:16 +0000 2011 ,agus bandeng ,in your mind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,":) @Diva_Cole1 ""@im_liciouz: Ffing @Diva_Cole1 kindly ffbaq""done ",Fri Nov 11 09:04:16 +0000 2011 ,Longe tolani ,I don't want u stalking me :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore ,:/ ,@jasmean1 she has but she's exchange student so.... :/ haha. Her first paper on 22nd! ,Fri Nov 11 09:04:16 +0000 2011 ,Liang hui ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@arielynn yw! :) ,Fri Nov 11 09:04:16 +0000 2011 ,_R a d i a n c e_  ,*WeaTheyMakeGumboAt! ;),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:* ,"Haha amien, makasih yaa :* RT @TalithaOktavia: Selamat yah buat @dhimas_NextGen sama @ai_nisha moga longlaast ^^, ",Fri Nov 11 09:04:16 +0000 2011 ,Ainisha (`) ,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@mehmetpehlivan iddaa nedir biliin mi :) ,Fri Nov 11 09:04:16 +0000 2011 ,Kutad Oztekin ,stanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,;) ,11-11-11 soooo speciaaalll ..thx GOD ;) ,Fri Nov 11 09:04:16 +0000 2011 ,catherine  spears ,jakarta-indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:D ,"Hahaha, iyoo :D RT @AdyaAldilatama: D'Artagnan RT @nithawaqidy: Athos, Porthos, and Aramis.. ",Fri Nov 11 09:04:17 +0000 2011 ,Yunita T Waqidy ,"T: 0.0,0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:( ,Eiffel in my Pants... :( ,Fri Nov 11 09:04:17 +0000 2011 ,Israq Ismail ,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London ,;) ,@Serendipity_Viv *wipes face* err thanks ;) ,Fri Nov 11 09:04:17 +0000 2011 ,Grete Evans ,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,:-) ,Eller kom og kjp signert og gammeldags p konsert p Bl i kveld :-) ,Fri Nov 11 09:04:17 +0000 2011 ,Siri Nilsen ,"Oslo, Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuala Lumpur ,:p ,@khairilanuar Hehe nanti aku turun Perlis kau kena ajar aku banyak benda :p ,Fri Nov 11 09:04:17 +0000 2011 ,Danial Ariff ,Penang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:( ,Wish I Was Going To See Frank Ocean Tonight :( ,Fri Nov 11 09:04:17 +0000 2011 ,Sara Marie  ,London Town,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London ,:-) ,Tickets for @themaccabees secured! :-) ,Fri Nov 11 09:04:17 +0000 2011 ,Simon Baynes ,"London, England",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quito ,:D ,@wisTrOoo eder bj :D hahahaha :O :P :D ,Fri Nov 11 09:04:17 +0000 2011 ,Glsima Kayahan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,RT @ParisHilton: I love #Indonesia! #Bali rocks! True Paradise! So happy and relaxed! :) #YES! ,Fri Nov 11 09:04:17 +0000 2011 ,Ayna Himawan ,In My AREA..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,amin makasi ka :) RT @estikinatic @citrakusumapooh AMIN :) amin amin ,Fri Nov 11 09:04:17 +0000 2011 ,citra kusuma wardani ,cipinang muara jakarta ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:D ,"Photo: i, HAPPY BIRTHDAY TO YOU, JACK! :D http://t.co/7xPpjxJr ",Fri Nov 11 09:04:17 +0000 2011 ,cngochan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London ,<3 ,@Nassim_Grad @lalgerina Idiiiiiiiiiiiir !!! &lt;3 ,Fri Nov 11 09:04:17 +0000 2011 , i ii ,ii t l.....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,RT @amoi_ra: good things happened today :) ,Fri Nov 11 09:04:17 +0000 2011 ,Muhammad Az Zikry ,"Shah Alam,Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,"awalnya mau ngebahas tentang drama korea kan, tapi jadinya gak terpusat. mianheyo chingudeul :D mimin excited sih dengar kabar-kabar tsb ",Fri Nov 11 09:04:17 +0000 2011 ,koreaSTAN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:D ,yeah yeah i like it :D ,Fri Nov 11 09:04:17 +0000 2011 ,nadia fabiola ,indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,@kevin_sack You really were! I found it amazingly impressive. :) ,Fri Nov 11 09:04:17 +0000 2011 ,Sarah W ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,;) ,tonight: opening ceremony #SEAGAMES2011 #INDONESIA ;) ,Fri Nov 11 09:04:17 +0000 2011 ,Natasha Alexandra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:p ,@deasygracefam hihihi ternyata mama-nya juga doyan :p ,Fri Nov 11 09:04:17 +0000 2011 ,cicha ,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,RT @syifaNF: Cieee indonesia :D ,Fri Nov 11 09:04:18 +0000 2011 ,Eva Ratnaningsih  ,tangerang city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:p ,"Haha yayaa () RT @linanandari: Biarin aja diego sm dora, aku sm kvin kok yee :p RT (cont) http://t.co/t7NnjKwO ",Fri Nov 11 09:04:18 +0000 2011 ,Kevin Reynaldi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,-_- ,"kenapaaa? u,u @Luckymainaky Hmm -_- @BellaptriA huuuu :p @Luckymainaky Duka @BellaptriA kamu ih haha si ",Fri Nov 11 09:04:18 +0000 2011 ,Nabela putri ambari ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paris ,:D ,Premier #FF a @Morganement_ :D ,Fri Nov 11 09:04:18 +0000 2011 ,Elies Chaaraoui ,"France, Paris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:( ,Nyampe kosan udh paling pas tuh luluran sih.. Tapi.................... AH ! :( ,Fri Nov 11 09:04:18 +0000 2011 ,Ertami S.Poerawiardi ,"T: -6.975681,107.63466",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quito ,:-) ,&lt; not a battle Dj... I'm a blender babe! :-) I love it!!! ,Fri Nov 11 09:04:18 +0000 2011 ,Vinyl Vixen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,=) ,has just been called the bounty hunter of the internet =) i do love working in a school... skyrim at home only 5 hours till i can play it =) ,Fri Nov 11 09:04:18 +0000 2011 ,Ben cooper ,hemel hempstead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,*-* ,"bom dia gemt, aah, seeexta \/  megusta    *-* ",Fri Nov 11 09:04:18 +0000 2011 ,"Hi,  -  ",- perdida ali :3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,*-* ,@bramoo iya mana lebih senonoh ya *-* jdnya ngeliat pendangdut kita masih sopan dibanding mereka :)) ,Fri Nov 11 09:04:18 +0000 2011 ,Fety Fithriya ,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,abi millet beni cok pis tribe soktu suan cok heyecanliyim 7 dakika sonra.. Amaaan tanriiiim :) ,Fri Nov 11 09:04:18 +0000 2011 ,melike polat ,Test Kitaplarinin Arasinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D , 11.11.11 :D ,Fri Nov 11 09:04:18 +0000 2011 ,Veve panda   ,"T: -6.1885839,106.9841986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,looking at @TDCinemaClub tickets :) ,Fri Nov 11 09:04:18 +0000 2011 ,Rachel Noble ,Wrexham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo ,(^o^) ,@hageyan (^o^) ,Fri Nov 11 09:04:18 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:p ,Siap om :p RT @n45ru: Jgn dahului sy ya anak2 RT @astridita_p: Maunya siapa? RT @jhacka: Maunya kpn? :D RT ... http://t.co/154FcrOJ ,Fri Nov 11 09:04:19 +0000 2011 ,jaka fadraersada ,"T: -7.2697398,112.7655402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:D ,Wkwk se aktv blutut jo glu :D RT @siigaluhh: Krm lewat tiki :DRT @Nayahaddar: Jaoo galuuh  RT @siigaluhh: Nayaa bawa akg dg :( (cont) ,Fri Nov 11 09:04:19 +0000 2011 ,naya alhaddar ,heaven on earth -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,soksok :D supaya aku cepet gendut wkwkw RT@bilyAbdilah :berat aku biar ngurangin :&gt; RT @iramaulianur: ngasih apaan ? hahaha RTbilyAbdilah ,Fri Nov 11 09:04:19 +0000 2011 ,Ira maulia nur  ,"Bandung,Indonesia :)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuala Lumpur ,:-) ,"skateboarding looks like a fun stuff, hmm :-) ",Fri Nov 11 09:04:19 +0000 2011 ,MohdNaqiyuddinAminy ,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago ,;) ,#emilly @dinho1231_  e eu @luan3512 tamo ferrado ;) DEUS(L) ,Fri Nov 11 09:04:19 +0000 2011 ,Jefferson Luan ,portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,:p ,"@Thomas_O13 :p is maar 0,1 hoger maar heb het gehad met duits en spronk ",Fri Nov 11 09:04:19 +0000 2011 ,Deli Statie ,achter de pc of op mob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,"@proskurnin     :)     ,    :D ",Fri Nov 11 09:04:19 +0000 2011 ,Svetlana_Efimova ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo ,(^^) ,@hiro_4OFAKIND (^^)   (;_;) ,Fri Nov 11 09:04:19 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sydney ,:/ ,"@x_AliceETF yeah, I actually had that happen to me :/ ",Fri Nov 11 09:04:19 +0000 2011 ,Jill  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:( ,Kesepian :( ,Fri Nov 11 09:04:19 +0000 2011 ,aulia nur agustin  ,bekasi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,@Camillissima_ merci :)  ,Fri Nov 11 09:04:19 +0000 2011 ,Cmille  ,Ryad's bed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,i can be the one.... :) ,Fri Nov 11 09:04:20 +0000 2011 ,yodi_dolsdols ,pontianak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,<3 ,11-11-11 &lt;3 ,Fri Nov 11 09:04:20 +0000 2011 ,Larissa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo ,(^o^) ,(^o^) ,Fri Nov 11 09:04:20 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:D ,"TOSS :D RT @iWzln: kita senasib ju .. ""@juanandrika: nasib gua emg suram trs ya"" ",Fri Nov 11 09:04:20 +0000 2011 ,Juan Andrika ,Dimana-mana yang penting happy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,@MarkaVIP       100055335   100055719  100055721   :) .. ,Fri Nov 11 09:04:20 +0000 2011 ,Njoud A ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago ,:* ,Agora sim.....BOM DIA SEGUIDORES(AS) LINDOS(AS)....FELIZ FIM DO MUNDO PRA VOCS! :* ,Fri Nov 11 09:04:20 +0000 2011 ,Little Sk8er Girl  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:p ,@Ryosuke_botTH   :p ,Fri Nov 11 09:04:20 +0000 2011 ,Shigeoka Daiki  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International Date Line West ,:D ,tengkyu so much for today my unyuu @FannyRefunciyh :D  *hug ,Fri Nov 11 09:04:20 +0000 2011 ,Irma Rizky SH ,"T: 5.1869002,97.1273014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amsterdam ,xD ,RT @BannedBrandon: RT @LuusTripkikker: Goedzo amber xD http://t.co/Qe5JxQvU // kankerrr brak en dat blijt ranzig xD / wtf happend xd ,Fri Nov 11 09:04:20 +0000 2011 ,Jurjen de jonge  ,"iphone:52.460249,4.824024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brasilia ,:D ,@caami_reis seguindo de volta :D ,Fri Nov 11 09:04:20 +0000 2011 ,Matheus ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyiv ,=) ,       3  =) ,Fri Nov 11 09:04:20 +0000 2011 ,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii ,(^^) ,@karenkinakolove @jsbyuki (^^) (&gt;_&lt;) ,Fri Nov 11 09:04:20 +0000 2011 ,natsuki ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:( ,RT @ekafajarr: RT @ade_aini: 11.11.11 ? nothing special :( ,Fri Nov 11 09:04:20 +0000 2011 ,ALVZ RISE Kalsel ,In you're heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:D ,otw rumah nenek di demak :D ,Fri Nov 11 09:04:21 +0000 2011 ,Bella Helviyanida ,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,"Mw blng apa ya kak? Ak lupaaa hehee, *pikun RT @via_opie: @novivieka bole dong :) ",Fri Nov 11 09:04:21 +0000 2011 , Novi EkaJayanthi ,"Denpasar, Bali, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,-_- ,;; #oomfs Walkin Around With His Dick Out Though .. -_- ,Fri Nov 11 09:04:21 +0000 2011 ,[] Lola` Pounds ,Dominican Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,"Lu golin sendiri aja sono,, udh bagus menang :D ""@andiahmadm: aduh berharap menang tipis 2-1 atau 3-0. knapa mesti 2 gol deh, ",Fri Nov 11 09:04:21 +0000 2011 ,Fifi Nur Afni ,"T: -6.164077,106.877768",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:p ,Met sore bidadariqu sayaaang @jess_iskandar ...udah selesai belom shoot raja gombalnya :p ,Fri Nov 11 09:04:21 +0000 2011 ,Geza maria jess_Isme , jakarta ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,"Okeeh dek RT @jingga_ranza: @neisyiaamanda msh ka,, bsk ya ka kbr kbri lg :) ",Fri Nov 11 09:04:21 +0000 2011 ,neisyia amanda ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,"RT @tjmanotoc: pasko na! :) RT @juLiusbabao: Check this video out -- ""Da Best Ang Pasko Ng Pilipino"" ABS-CBN Christmas Station ID 2011 h ... ",Fri Nov 11 09:04:21 +0000 2011 ,Kapamilya Gold  ,ABS-CBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,Urwel ^^ RT @HITZquiz: @HITZ_Cirebon thankyou for the help promotes its :) ,Fri Nov 11 09:04:21 +0000 2011 ,HITZ Fanbase ,"Cirebon, West Java, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,Naar school fietsen. Na vandaag [9/10] en op[9/9] van de vakken waarvoor ik moet leren :) ,Fri Nov 11 09:04:21 +0000 2011 ,Joris Kerckhoffs ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisbon ,:-) ,@anabest66 @cmmareco @mormadalena @1gajasemnick @martaraminhos @vanessaquiterio @joanarssousa @vivi_marta @pinilla :-) ,Fri Nov 11 09:04:21 +0000 2011 ,manuela ciaccio ,Lisbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,"RT @HOTHOTTEST: Siaap :) RT @umniiidhila: :) Nanti selalu ngeshare ya min. Biar aku gak galau :-D RT @HOTHOTTEST: Jangan dong, ... http: ... ",Fri Nov 11 09:04:21 +0000 2011 ,Prismabella Wilis A. ,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,sparksintheway Your welcome :) but i do like it! Justin is very cute ;)XcljlI ,Fri Nov 11 09:04:21 +0000 2011 ,Sniffen Coxx ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo ,(>_<) ,(&gt;_&lt;)  ,Fri Nov 11 09:04:21 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,@ChrisALongmore It was on medium. I need a new laptop! :) ,Fri Nov 11 09:04:21 +0000 2011 ,Steve Page ,The Freezing North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:* ,I Miss Ari Andika forever....because he's so Handsome... Muachhh :* ,Fri Nov 11 09:04:22 +0000 2011 ,felicia Chen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,:/ ,boom dia...nossa hj  to mto bem  :/ vou fazer o simulado s pela misericrdia :S ,Fri Nov 11 09:04:22 +0000 2011 ,Soraia Pinheiro ,Sao Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,wooh #reconnected atlast! :) ,Fri Nov 11 09:04:22 +0000 2011 ,dbz mompar ,"Pampanga, Philippines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abu Dhabi ,:) ,Phwoar! So much happening!! Busy day to finish my time :) RT @BulldogRitchie: @jivebong What a day to finish!!!!! ,Fri Nov 11 09:04:22 +0000 2011 ,Jessica Ivers ,"Sydney, NSW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelaide ,:) ,@neciptanerkpl t t bebiim ne alemdesin bakim yerletin mi yuvana :) ,Fri Nov 11 09:04:22 +0000 2011 ,Belks obanolu ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelaide ,:) ,@EmmaLou1D Yesh that's really good and thanks :) ,Fri Nov 11 09:04:22 +0000 2011 ,Such A Mystery. ,Frankie's bottom.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:D ,haha :D RT @haryantiq: @isna_hasnawatie jangn di dengerin ya kata si @vindy_ayu ,Fri Nov 11 09:04:22 +0000 2011 ,viindy ayu  ,indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,-_- ,@kendranismara tolong ya -_- ,Fri Nov 11 09:04:22 +0000 2011 ,ardhyanapd ,Always in R heart ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,<3 ,The Deathly Hallows Part 2 comes out on dvd today. End of an era &lt;3 ,Fri Nov 11 09:04:22 +0000 2011 ,"Oy, pea-brain! | ",The Department of Mysteries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
London ,:/ ,OMG THE END OF S6 OF #Supernatural !!!!! CAS!!! :/ ,Fri Nov 11 09:04:22 +0000 2011 ,Becky Salisbury ,Newcastle/York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:p ,"Woooooo :O RT @milla_afrila: haha yaudah cekek aja dah .. :p RT ""deboraoey Idih si @milla_afrila  bikin gue cemburu melulu -__-'' ",Fri Nov 11 09:04:22 +0000 2011 ,Debora Gautama ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,<3 ,11.11.11 rip &lt;3 ,Fri Nov 11 09:04:22 +0000 2011 ,Dan tebbs ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:( ,uhhhhhhhhh school starts tomorrow :( i don't wanna go these past 2 weeks have been really good for me ,Fri Nov 11 09:04:22 +0000 2011 ,ghofran ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,(>_<) ,(&gt;_&lt;) ,Fri Nov 11 09:04:22 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,=) ,iyaa amiin makasih lu =) RT @lulukhaerunisaa Longlast yaa @healthymtanty sama ridwanulah nya =)) ,Fri Nov 11 09:04:22 +0000 2011 ,Healthy Mufliha T  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:( ,"RT @Dark7zZiez: Jorang mh piranti mandi orok tir,eta mereun mksd na,ahha RT @infowatir: Jorang apa ai kamu :( RT @andreramadhan: Tuh da  ... ",Fri Nov 11 09:04:22 +0000 2011 ,Andre Ramadhan ,Warkop 24 Jam Ponjay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelaide ,:) ,RT @ListenMyMind: meskipun senyummu bukan untuk aku dan kamu sedang tidak menatapku tapi aku tetap suka itu. senyum dan matamu :) ,Fri Nov 11 09:04:22 +0000 2011 ,choirul rahmadan ,malang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:/ ,The headache is going away but my fever is still here :/ ,Fri Nov 11 09:04:23 +0000 2011 ,Erick Arroyo ,"California, United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pretoria ,:D ,Its 11/11/11 and the 11th hour too :D lol epic ,Fri Nov 11 09:04:23 +0000 2011 ,N....... ,South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sapporo ,(^o^) ,@tomoha (^o^)  ,Fri Nov 11 09:04:23 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:( ,@Mr_StealYoHeart my back hurt :( from working out ,Fri Nov 11 09:04:23 +0000 2011 ,A beautiful mind ,In my own world... #Detroit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,<3 ,"RT @GalauanAsik: Lo jomblo , gue jomblo , jadian yuk &lt;3 ",Fri Nov 11 09:04:23 +0000 2011 ,"dhe'iezma ^,* ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelaide ,:) ,"cpe jd org sbr mlu RT @raRah_scorpionz: pzti akn ad ko. sabar aj :) RT @nouvhievhie: tetep aja 11-11-11 itu kyk hari biasa"" aja....-,-. ",Fri Nov 11 09:04:23 +0000 2011 ,nouvhie ,IN YOUR BESIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:/ ,Memang mbk \(`)/ RT @ywiie: ck komentator kw om RT ravyvaliant: Maen tengah hari bolong sangat berpengaruh pd stamina pemain nampaknya :/ ,Fri Nov 11 09:04:23 +0000 2011 ,avy . Valiant ,"Palembang, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amsterdam ,:p ,@D_visscher haha dankje :p doe maarr groetenn! :) ,Fri Nov 11 09:04:23 +0000 2011 ,Guido Hendriks ,zwolle :3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska ,<3 ,@DirectionOrgasm My icon loves you too &lt;3 xxx ,Fri Nov 11 09:04:23 +0000 2011 ,VasHappeninCarrots ,1D's awesome beds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
